name,street_address,city,state,postal_code,country,latitude,longitude,phone,website,rating_value,review_count,services,category,google_place_id,description,source,canonical_url,is_chain,chain_name
24 Hour Fitness,361 Southwind Ln,Fairview,TX,75069,US,33.1313625,-96.6451428,(469) 656-5039,https://www.24hourfitness.com/gyms/fairview-tx/allen-super-sport?Adb_id=GGL_LOC_ACQ_CDP,3.2,415.0,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJm4uSK1MRTIYR_9KB77B_UqM,"Traditional Sauna available in Fairview, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fairview/24-hour-fitness-361,True,24 Hour Fitness
HOTWORX Fairview-Allen,103 Whistlestop Wy,Fairview,TX,75069,US,33.1309951,-96.6559008,(903) 990-8860,https://www.hotworx.net/studio/fairview-allen,4.8,101.0,Infrared Sauna,,ChIJeVmhPjQRTIYR7Djx23rfqTE,"Infrared Sauna available in Fairview, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/fairview/hotworx-fairview-allen,True,HOTWORX
CHIOMA Co. Wellness & Beauty Apothecary + Spa,14454 Midway Rd,Farmers Branch,TX,75244,US,32.9484594,-96.8380102,(469) 779-7070,http://chiomatotalbody.com/,5.0,1133.0,"Infrared Sauna, Lymphatic Drainage, Massage, Traditional Sauna",,ChIJUc5c2eyfToYRXG6t_eZ5js4,"Traditional Sauna available in Farmers Branch, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/farmers-branch/chioma-co-wellness-beauty-apothecary-spa,False,
Essence Massage,4325 Windsor Centre Trail #450,Flower Mound,TX,75028,US,33.0455056,-97.0715229,(214) 897-4989,https://www.essencemassagedayspatx.com/,5.0,138.0,"Massage, Infrared Sauna",,ChIJfwoo5k8tTIYRQDPPepeWXOA,"Massage available in Flower Mound, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/flower-mound/essence-massage,False,
FitLife Massage & Spa,2653 Sagebrush Dr Ste 220,Flower Mound,TX,75028,US,33.0296629,-97.0694661,(817) 650-6133,http://www.fitlifemassage.com/,4.2,159.0,"Infrared Sauna, Massage, Lymphatic Drainage, Red Light Therapy",,ChIJU3csadAzTIYRyvA5H3glz_8,"Infrared Sauna available in Flower Mound, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/flower-mound/fitlife-massage-spa,False,
Palm Beach Tan,2717 Cross Timbers Rd #500,Flower Mound,TX,75028,US,33.0357561,-97.0728717,(469) 671-5735,https://palmbeachtan.com/locations/TX/cross-timbers-flower-mound?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW071,3.6,57.0,"Infrared Sauna, Red Light Therapy",,ChIJH7wmUxUtTIYRp-9V3ZQOvBM,"Infrared Sauna available in Flower Mound, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/flower-mound/palm-beach-tan-2717,True,Palm Beach Tan
Palm Beach Tan,5891 Long Prairie Rd,Flower Mound,TX,75028,US,33.065999,-97.0818149,(972) 745-0081,https://palmbeachtan.com/locations/TX/Flower-Mound-Long-Prairie-Road/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW094,4.0,51.0,"Infrared Sauna, Red Light Therapy",,ChIJT4_mg6UyTIYR1FafI10iMYs,"Infrared Sauna available in Flower Mound, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/flower-mound/palm-beach-tan-5891,True,Palm Beach Tan
Thaissage Center,1021 Long Prairie Rd #404,Flower Mound,TX,75022,US,32.9974983,-97.0671129,(469) 352-1970,https://www.thaissagecenter.com/,5.0,215.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJ24dWk-4tTIYRToeu1g84RDQ,"Massage available in Flower Mound, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/flower-mound/thaissage-center,False,
",Sound Waves Mindful Meditation, Halotherapy (Dry Salt), Vibroacoustic, Sauna, & LED Therapy","6323 Camp Bowie Blvd Ste, 107",Fort Worth,TX,76116,US,32.7267224,-97.4175444,(817) 420-4828,https://soundwaveswellness.com/,4.7,30.0,"Halotherapy, Infrared Sauna, Massage",,ChIJA3atQX5zToYR0BZ_RPcYH8s,"Halotherapy available in Fort Worth, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/fort-worth/sound-waves-mindful-meditation-halotherapy-dry-salt-vibroacoustic-sauna-led-therapy,False,
24 Hour Fitness,2701 Halloran St,Fort Worth,TX,76107,US,32.7335545,-97.4092824,(682) 233-9397,https://www.24hourfitness.com/gyms/fort-worth-tx/fort-worth-horne-sport?Adb_id=GGL_LOC_ACQ_CDP,3.7,521.0,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJlaDmRxpzToYR5AVKN0kmDhg,"Traditional Sauna available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/24-hour-fitness-2701,True,24 Hour Fitness
24 Hour Fitness,6000 Quebec St,Fort Worth,TX,76135,US,32.8067234,-97.4273536,(682) 233-9434,https://www.24hourfitness.com/gyms/fort-worth-tx/lake-worth-sport?Adb_id=GGL_LOC_ACQ_CDP,3.1,509.0,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJyUg2Ctp0ToYRVfrJUnstsx8,"Traditional Sauna available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/24-hour-fitness-6000,True,24 Hour Fitness
24 Hour Fitness,6500 Old Denton Rd,Fort Worth,TX,76131,US,32.8598173,-97.3162809,(817) 232-8354,https://www.24hourfitness.com/gyms/fort-worth-tx/fort-worth-western-center-sport?Adb_id=GGL_LOC_ACQ_CDP,3.3,585.0,"Hot Tub, Infrared Sauna, Massage, Steam Room, Traditional Sauna",,ChIJBSaDamDYTYYRFm1RGIZ0ElU,"Traditional Sauna available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/24-hour-fitness-6500,True,24 Hour Fitness
Bee9 Wellness,2071 W Lotus Ave,Fort Worth,TX,76111,US,32.7893526,-97.3188956,(512) 934-7166,https://bee9living.com/,5.0,9.0,"Infrared Sauna, Massage",,ChIJD7LLkWJ3ToYRjwLPnLhw-28,"Infrared Sauna available in Fort Worth, Texas. Private Session available.",plunge,,False,
City Cave Near Southside,465 S Main St suite 100,Fort Worth,TX,76104,US,32.7393619,-97.325622,(817) 928-4717,https://www.citycave.com/nearsouthside,5.0,167.0,"Float, Infrared Sauna, Massage",,ChIJUcolFPVxToYRUkUGJ5Qo058,"Float available in Fort Worth, Texas. Day Pass available.",plunge,,False,
Fitness Connection,6080 S Hulen St,Fort Worth,TX,76132,US,32.6594452,-97.4015306,(817) 361-8888,https://fitnessconnection.com/gyms/hulen/,4.6,2545.0,"Infrared Sauna, Traditional Sauna",,ChIJX2sFXXNtToYRDT-3u7ZBPaE,"Traditional Sauna available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/fitness-connection-6080,True,Fitness Connection
"HOTWORX - Fort Worth, TX - Alliance",2717 Heritage Trace Pkwy,Fort Worth,TX,76177,US,32.9151963,-97.3196736,(682) 224-5800,https://www.hotworx.net/studio/fortworth-alliance/,4.8,181.0,Infrared Sauna,,ChIJZx0vz1bZTYYRU69Q3vEt2oM,"Infrared Sauna available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/hotworx-fort-worth-tx-alliance,True,HOTWORX
"HOTWORX - Fort Worth, TX - Camp Bowie",3204 Winthrop Ave,Fort Worth,TX,76116,US,32.7295277,-97.4153606,(817) 948-8095,https://www.hotworx.net/studio/fortworth-campbowie,4.6,34.0,Infrared Sauna,,ChIJBzHfwtlzToYRwQZV4tiFI28,"Infrared Sauna available in Fort Worth, Texas. Membership available.",plunge,,True,HOTWORX
"HOTWORX - Fort Worth, TX - Westcliff",3548 S Hills Ave,Fort Worth,TX,76109,US,32.6977885,-97.3681127,(817) 618-2595,https://www.hotworx.net/studio/fortworth-westcliff,3.9,11.0,Infrared Sauna,,ChIJLyTU0W9zToYRgRcA7wApXB4,"Infrared Sauna available in Fort Worth, Texas. Membership available.",plunge,,True,HOTWORX
McCarthy Steam and Sauna Bath,6933A E Lancaster Ave,Fort Worth,TX,76112,US,32.7306671,-97.2096368,(817) 564-4969,http://mccarthyunlimited.com/,2.7,9.0,"Infrared Sauna, Steam Room, Traditional Sauna",,ChIJK8zEzAh7ToYRJUj97C1ipHE,"Traditional Sauna available in Fort Worth, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/fort-worth/mccarthy-steam-and-sauna-bath,False,
Palm Beach Tan,1664 S University Dr Ste F,Fort Worth,TX,76107,US,32.726601,-97.3619406,(817) 921-3900,https://palmbeachtan.com/locations/TX/Fort-Worth-South-University-Drive/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW023,4.2,40.0,"Infrared Sauna, Red Light Therapy",,ChIJ9essXS1yToYRwSh2YVUvsMA,"Infrared Sauna available in Fort Worth, Texas. Membership available.",plunge,,True,Palm Beach Tan
Palm Beach Tan,645C Sherry Ln,Fort Worth,TX,76114,US,32.7500466,-97.4313465,(817) 377-2898,https://palmbeachtan.com/locations/TX/Fort-Worth-Sherry-Lane/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW029,4.4,95.0,"Infrared Sauna, Red Light Therapy",,ChIJU83mpcwMToYRFxmxh5nbO9M,"Infrared Sauna available in Fort Worth, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/fort-worth/palm-beach-tan-645c,True,Palm Beach Tan
Perspire Sauna Studio,3700 Vision Dr UNIT 112,Fort Worth,TX,76109,US,32.7007332,-97.4129957,(817) 810-0542,https://www.perspiresaunastudio.com/tx/fw-waterside/,4.9,84.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJcw5hKchzToYReUo3dqWTwOI,"Red Light Therapy available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/perspire-sauna-studio-3700,True,Perspire Sauna Studio
Renew Balance Massage & Wellness ~Red Light Therapy ~ Float therapy~ Cold Plunge ~ Infrared Sauna~ Normatec Compression,5334 N Tarrant Pkwy,Fort Worth,TX,76244,US,32.8941933,-97.268706,(817) 760-1914,https://www.renewbalancemw.com/,5.0,55.0,"Cold Plunge, Infrared Sauna, Massage, Float",,ChIJr3zx2153ToYRcPAS3qOVy2s,"Cold Plunge available in Fort Worth, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/fort-worth/renew-balance-massage-wellness-red-light-therapy-float-therapy-cold-plunge-infrared-sauna-normatec-compression,False,
"HOTWORX - Friendswood, TX",501 S Friendswood Dr Suite 115,Friendswood,TX,77546,US,29.5287082,-95.1993292,(832) 569-2099,https://www.hotworx.net/studio/friendswood,4.3,42.0,Infrared Sauna,,ChIJCf-mvzSbQIYR7VXR6H4FLCw,"Infrared Sauna available in Friendswood, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/friendswood/hotworx-friendswood-tx,True,HOTWORX
Life Time,19250 Gulfbrook Dr,Friendswood,TX,77546,US,,,(346) 600-7800,https://www.lifetime.life/locations/tx/baybrook.html?utm_source=google&utm_medium=local&utm_campaign=google-local-club,,,Traditional Sauna,,,,plunge,https://plungesaunafinder.com/tx/friendswood/life-time-ekm4xi,True,Life Time Fitness
Augment Wellness Frisco,2772 Stonebrook Pkwy #500,Frisco,TX,75034,US,33.1335275,-96.86635,(972) 292-9167,https://augmentwellness.com/frisco,4.9,52.0,"Cold Plunge, Infrared Sauna, Red Light Therapy, Halotherapy, PEMF Therapy",,ChIJWR4nzjo7TIYRSe7QhewFSzo,"Cold Plunge available in Frisco, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/frisco/augment-wellness-frisco,False,
Culture A Day Spa,3266 Parkwood Blvd #120,Frisco,TX,75034,US,33.1057968,-96.8162308,(214) 618-1491,http://www.cultureadayspa.com/,4.8,179.0,"Infrared Sauna, Massage, Traditional Sauna",,ChIJO76EiZM9TIYReAW-yoOb4Eo,"Traditional Sauna available in Frisco, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/frisco/culture-a-day-spa,False,
"HOTWORX - Frisco, TX - West",8425 FM423 Suite 120,Frisco,TX,75034,US,33.148688,-96.8916294,(469) 991-0071,https://www.hotworx.net/studio/westfrisco,4.6,59.0,Infrared Sauna,,ChIJT2gpKA47TIYR45hb2Hx7RNo,"Infrared Sauna available in Frisco, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/frisco/hotworx-frisco-tx-west,True,HOTWORX
Harmony Streams PLLC,3912 Johnson St,Frisco,TX,75034,US,33.118197,-96.855068,(214) 801-3321,http://www.harmonystreams.com/,5.0,1.0,"Infrared Sauna, Massage",,ChIJJcbwPno7TIYRPJ7EdTCx5ko,"Infrared Sauna available in Frisco, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/frisco/harmony-streams-pllc,False,
Palm Beach Tan,3246 Preston Rd #400,Frisco,TX,75034,US,33.1060994,-96.8048462,(214) 387-4545,https://palmbeachtan.com/locations/TX/preston-rd-frisco?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW069,4.3,70.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJSzDfyu88TIYRcDWXDxgsPUU,"Infrared Sauna available in Frisco, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/frisco/palm-beach-tan-3246,True,Palm Beach Tan
Palm Beach Tan,5105 Eldorado Pkwy Ste 170,Frisco,TX,75033,US,33.1744678,-96.8418871,(214) 705-6200,https://palmbeachtan.com/locations/TX/Frisco-Eldorado-Parkway/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=DFW057,4.1,76.0,"Infrared Sauna, Red Light Therapy",,ChIJGx4wAk05TIYRMzFUHHTsuK4,"Infrared Sauna available in Frisco, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/frisco/palm-beach-tan-parkway-towne-crossing,True,Palm Beach Tan
Restore Hyper Wellness,3411 Preston Rd #1,Frisco,TX,75034,US,33.1074468,-96.807242,(972) 782-5198,https://www.restore.com/locations/tx-frisco-south-tx011?utm_source=gmb&utm_medium=Yext&y_source=1_MzE2Mjk5MzMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,4.7,116.0,"Cryotherapy, Red Light Therapy, Infrared Sauna",,ChIJZR5vyl89TIYRD9QMxUWtLmw,"Cryotherapy available in Frisco, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/frisco/restore-hyper-wellness-the-centre-at-preston-ridge,True,Restore Hyper Wellness
Spa Haven,4300 Legacy Dr #106,Frisco,TX,75034,US,33.1152837,-96.8391853,(972) 668-7677,https://www.thespahaven.com/,4.4,241.0,"Infrared Sauna, Massage",,ChIJYwoXQn87TIYRLG5VzGy_Vj8,"Infrared Sauna available in Frisco, Texas. Day Pass available.",plunge,,False,
Bent on Healthy Living Wellness Center,2910 53rd St,Galveston,TX,77551,US,29.2741679,-94.8201925,(409) 220-3901,http://www.bentonhealthyliving.com/,4.9,40.0,"Infrared Sauna, Halotherapy, Massage",,ChIJ5UnjO7qdP4YR0_m8GsC2OVo,"Infrared Sauna available in Galveston, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/galveston/bent-on-healthy-living-wellness-center,False,
"Billy Davis, LMT",1721 23rd St,Galveston,TX,77550,US,29.2931761,-94.7898235,(409) 392-0520,https://billydavislmt.com/,5.0,46.0,"Infrared Sauna, Cryotherapy, Massage",,ChIJgWJNEeGdP4YRMDfAxpomfIc,"Infrared Sauna available in Galveston, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/galveston/billy-davis-lmt,False,
The Cardinal Retreats,3622 Ave S,Galveston,TX,77550,US,29.2830139,-94.8033668,(346) 297-0660,https://www.thecardinalretreats.com/,5.0,2.0,"Infrared Sauna, Massage, Red Light Therapy",,ChIJLdHpTkCfP4YRu2ripn4iIJg,"Infrared Sauna available in Galveston, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/galveston/the-cardinal-retreats,False,
Fit Factory Garland,320 Winecup Way,Garland,TX,75040,US,32.9520105,-96.6135471,(469) 722-1800,https://www.fitfactoryclubs.com/membership/garland,4.1,412.0,"Infrared Sauna, Traditional Sauna",,ChIJRbf7Br4dTIYRSom1Ub7x1Hw,"Traditional Sauna available in Garland, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/garland/fit-factory-garland,False,
"HOTWORX- Garland, TX",2535 Firewheel Pkwy Suite 300,Garland,TX,75040,US,32.9373984,-96.6055375,(972) 318-2832,http://www.hotworx.net/studio/garland,5.0,24.0,Infrared Sauna,,ChIJmxugCrodTIYRxii4kHy7qII,"Infrared Sauna available in Garland, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/garland/hotworx-garland-tx,True,HOTWORX
"Balancing Self Wellness, LLC, Georgetown, Texas",4859 Williams Dr #111,Georgetown,TX,78633,US,30.6953766,-97.7325252,(512) 784-8354,https://balancingself.com/,5.0,11.0,"PEMF Therapy, Red Light Therapy, Infrared Sauna, Halotherapy",,ChIJ0wMcY34rRYYRejlM7PbUkjQ,"PEMF Therapy available in Georgetown, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/georgetown/balancing-self-wellness-llc-georgetown-texas,False,
HOTWORX - Leander - HWY 29 & Ronald Reagan,19348 Ronald Reagan Blvd Suite 120,Georgetown,TX,78628,US,30.6346537,-97.8248875,(512) 704-3164,https://www.hotworx.net/studio/leander-hwy29-ronaldreagan,3.9,29.0,Infrared Sauna,,ChIJz4yNTa8rW4YRdE-yBg0HSz0,"Infrared Sauna available in Georgetown, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/georgetown/hotworx-leander-hwy-29-ronald-reagan,True,HOTWORX
Palm Beach Tan,1013 W University Ave Suite 145,Georgetown,TX,78628,US,30.6315923,-97.6943712,(512) 948-3761,https://palmbeachtan.com/locations/TX/Wolf-Ranch-Town-Center?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=AUS016,4.5,84.0,"Infrared Sauna, Red Light Therapy, Halotherapy",,ChIJm32NpXnWRIYRw7rcq8YIFaQ,"Infrared Sauna available in Georgetown, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/georgetown/palm-beach-tan-1013,True,Palm Beach Tan
Perspire Sauna Studio,1013 W University Ave Suite 140,Georgetown,TX,78628,US,30.6315969,-97.695322,(737) 290-0153,https://www.perspiresaunastudio.com/tx/georgetown/,5.0,30.0,"Cold Plunge, Halotherapy, Infrared Sauna, Red Light Therapy",,ChIJpRiu8k7XRIYRzYCumH02iI8,"Red Light Therapy available in Georgetown, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/georgetown/perspire-sauna-studio-1013,True,Perspire Sauna Studio
Prime Wellness and Longevity,4871-2 Williams Dr Ste. 207,Georgetown,TX,78633,US,30.6961651,-97.7324944,(512) 240-4456,https://primewellnessandlongevity.com/,5.0,37.0,"Infrared Sauna, Cold Plunge",,ChIJCT_tFm0rRYYR5TI54cm_7sw,"Infrared Sauna available in Georgetown, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/georgetown/prime-wellness-and-longevity,False,
Ottine Mineral Springs,2033 FM1586,Gonzales,TX,78629,US,29.5961143,-97.5831517,+18302504686,https://ottinemineralsprings.com/,4.6,242.0,"Traditional Sauna, Cold Plunge, Hot Tub",,ChIJ8WS8L1NHQ4YRIT-thLdvcac,,plunge,https://plungesaunafinder.com/texas/gonzales/ottine-mineral-springs,False,
The Yucca Spa & Fitness,1200 Waters Edge Dr #118,Granbury,TX,76048,US,32.4322491,-97.7780465,(817) 573-9020,http://yuccaspafitness.com/,3.6,15.0,"Infrared Sauna, Red Light Therapy, Massage",,ChIJa4fHcdAhToYRsQg2ZkbsM14,"Infrared Sauna available in Granbury, Texas. Membership available.",plunge,https://plungesaunafinder.com/texas/granbury/the-yucca-spa-fitness,False,
Fitness Connection,4126 S Carrier Pkwy,Grand Prairie,TX,75052,US,32.6724319,-97.0079803,(469) 788-7100,https://fitnessconnection.com/gyms/grand-prairie/,4.8,2543.0,"Infrared Sauna, Traditional Sauna",,ChIJK_5AO4yPToYRyur4gKgGM50,"Traditional Sauna available in Grand Prairie, Texas. Day Pass available.",plunge,https://plungesaunafinder.com/texas/grand-prairie/fitness-connection-4126,True,Fitness Connection
Core Frequency Therapy,1650 W Northwest Hwy Ste. 103 A,Grapevine,TX,76051,US,32.9415662,-97.0945165,(469) 290-4586,https://www.corefrequencytherapy.com/,5.0,11.0,"Infrared Sauna, Traditional Sauna",,ChIJ3XN7rbTVTYYRXQR9ZfaxUeE,"Traditional Sauna available in Grapevine, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/grapevine/core-frequency-therapy,False,
Rainbow Outdoor Living,4220 S Expressway 83,Harlingen,TX,78550,US,26.1617466,-97.6853648,(956) 364-1220,http://www.rainbowrgv.com/,4.4,9.0,"Infrared Sauna, Traditional Sauna",,ChIJIUXoz82Db4YREiWA0Gl-U0o,"Traditional Sauna available in Harlingen, Texas. ",plunge,https://plungesaunafinder.com/texas/harlingen/rainbow-outdoor-living,False,
beem® Light Sauna - Heath,315 Laurence Dr suite 200,Heath,TX,75032,US,32.8396389,-96.4720119,(469) 914-7474,https://www.beemlightsauna.com/,5.0,8.0,"Infrared Sauna, Red Light Therapy, Float",,ChIJmW1iQj-rToYRZKxiwN2h-m4,"Infrared Sauna available in Heath, Texas. Private Session available.",plunge,https://plungesaunafinder.com/texas/heath/beem-light-sauna-heath,True,beem Light Sauna
LA Fitness,"3198 Justin Road FM 407, 3198 Justin Rd",Highland Village,TX,75077,US,33.0759109,-97.0805285,(972) 317-9320,https://www.lafitness.com/Pages/clubhome.aspx?clubid=330&utm_source=google&utm_medium=googlemaps&utm_campaign=maps,3.5,413.0,"Hot Tub, Infrared Sauna, Traditional Sauna",,ChIJ4-0dUTTMTYYRHrs8lUwokJw,"Traditional Sauna available in Highland Village, TX. Day Pass available.",plunge,,True,LA Fitness
